state,date,positive,probable_cases,total_case,total_test_results,death,positive_increase,death_increase,data_quality_grade
nevada,2020-08-17,61967,NA,NA,749971,1077,662,5,A+
nevada,2020-08-16,61305,NA,NA,747378,1072,697,3,A+
nevada,2020-08-15,60608,NA,NA,742932,1069,859,24,A+
nevada,2020-08-14,59749,NA,NA,734982,1045,1099,15,A+
nevada,2020-08-13,58650,NA,NA,726658,1030,602,34,A+
nevada,2020-08-12,58048,NA,NA,717575,996,528,15,A+
nevada,2020-08-11,57520,NA,NA,708805,981,548,18,A+
nevada,2020-08-10,56972,NA,NA,701885,963,742,6,A+
nevada,2020-08-09,56230,NA,NA,699900,957,811,8,A+
nevada,2020-08-08,55419,NA,NA,695752,949,886,29,A+
nevada,2020-08-07,54533,NA,NA,687621,920,976,20,A+
nevada,2020-08-06,53557,NA,NA,680168,900,729,10,A+
nevada,2020-08-05,52828,NA,NA,671522,890,649,28,A+
nevada,2020-08-04,52179,NA,NA,662997,862,980,15,A+
nevada,2020-08-03,51199,NA,NA,654894,847,994,15,A+
nevada,2020-08-02,50205,NA,NA,652849,832,1131,0,A+
nevada,2020-08-01,49074,NA,NA,649784,832,986,2,A+
nevada,2020-07-31,48088,NA,NA,642189,830,1264,29,A+
nevada,2020-07-30,46824,NA,NA,634438,801,1018,21,A+
nevada,2020-07-29,45806,NA,NA,625843,780,870,21,A+
nevada,2020-07-28,44936,NA,NA,617087,759,1105,20,A+
nevada,2020-07-27,43831,NA,NA,608138,739,997,5,A+
nevada,2020-07-26,42834,NA,NA,605594,734,1018,2,A+
nevada,2020-07-25,41816,NA,NA,600129,732,931,10,A+
nevada,2020-07-24,40885,NA,NA,589823,722,966,13,A+
nevada,2020-07-23,39919,NA,NA,579242,709,1262,5,A+
nevada,2020-07-22,38657,NA,NA,567180,704,1129,28,A+
nevada,2020-07-21,37528,NA,NA,555374,676,815,28,A+
nevada,2020-07-20,36713,NA,NA,546553,648,948,1,A+
nevada,2020-07-19,35765,NA,NA,543833,647,1288,1,A+
nevada,2020-07-18,34477,NA,NA,536657,646,1182,9,A+
nevada,2020-07-17,33295,NA,NA,522482,637,1380,11,A+
nevada,2020-07-16,31915,NA,NA,509699,626,1447,8,A+
nevada,2020-07-15,30468,NA,NA,495678,618,849,6,A+
nevada,2020-07-14,29619,NA,NA,481966,612,1104,19,A+
nevada,2020-07-13,28515,NA,NA,472288,593,832,0,A+
nevada,2020-07-12,27683,NA,NA,469636,593,845,1,A+
nevada,2020-07-11,26838,NA,NA,461263,592,930,13,A+
nevada,2020-07-10,25908,NA,NA,446609,579,1004,8,A+
nevada,2020-07-09,24904,NA,NA,434217,571,603,18,A+
nevada,2020-07-08,24301,NA,NA,420323,553,516,5,A+
nevada,2020-07-07,23785,NA,NA,408026,548,876,11,A+
nevada,2020-07-06,22909,NA,NA,395211,537,491,3,A+
nevada,2020-07-05,22418,NA,NA,392263,534,843,4,A+
nevada,2020-07-04,21575,NA,NA,390307,530,857,2,A+
nevada,2020-07-03,20718,NA,NA,385234,528,985,3,A+
nevada,2020-07-02,19733,NA,NA,373157,525,632,14,A+
nevada,2020-07-01,19101,NA,NA,361694,511,645,4,A+
nevada,2020-06-30,18456,NA,NA,349209,507,562,3,A+
nevada,2020-06-29,17894,NA,NA,339414,504,734,4,A+
nevada,2020-06-28,17160,NA,NA,336695,500,821,0,A+
nevada,2020-06-27,16339,NA,NA,330278,500,479,2,A+
nevada,2020-06-26,15860,NA,NA,320472,498,381,3,A+
nevada,2020-06-25,15479,NA,NA,311949,495,887,1,A+
nevada,2020-06-24,14592,NA,NA,303151,494,595,2,A+
nevada,2020-06-23,13997,NA,NA,294616,492,462,0,A+
nevada,2020-06-22,13535,NA,NA,288363,492,330,0,A+
nevada,2020-06-21,13205,NA,NA,286700,492,274,1,A+
nevada,2020-06-20,12931,NA,NA,283084,491,445,0,A+
nevada,2020-06-19,12486,NA,NA,276716,491,410,2,A+
nevada,2020-06-18,12076,NA,NA,270046,489,234,3,A+
nevada,2020-06-17,11842,NA,NA,262952,486,184,1,A+
nevada,2020-06-16,11658,NA,NA,257719,485,379,2,A+
nevada,2020-06-15,11279,NA,NA,253390,483,106,4,A+
nevada,2020-06-14,11173,NA,NA,252007,479,227,1,A+
nevada,2020-06-13,10946,NA,NA,249534,478,270,3,A+
nevada,2020-06-12,10676,NA,NA,244346,475,277,0,A+
nevada,2020-06-11,10399,NA,NA,239587,475,235,1,A+
nevada,2020-06-10,10164,NA,NA,233312,474,134,2,A+
nevada,2020-06-09,10030,NA,NA,226238,472,244,3,A+
nevada,2020-06-08,9786,NA,NA,220746,469,137,4,A+
nevada,2020-06-07,9649,NA,NA,219754,465,189,2,A+
nevada,2020-06-06,9460,NA,NA,216694,463,194,3,A+
nevada,2020-06-05,9266,NA,NA,211148,460,176,0,A+
nevada,2020-06-04,9090,NA,NA,205972,460,159,5,A+
nevada,2020-06-03,8931,NA,NA,200503,455,101,3,A+
nevada,2020-06-02,8830,NA,NA,193701,452,142,7,A+
nevada,2020-06-01,8688,NA,NA,188247,445,95,1,A+
nevada,2020-05-31,8593,NA,NA,187248,444,98,5,A+
nevada,2020-05-30,8495,NA,NA,183373,439,145,4,A+
nevada,2020-05-29,8350,NA,NA,175450,435,142,10,A+
nevada,2020-05-28,8208,NA,NA,168803,425,95,9,A+
nevada,2020-05-27,8113,NA,NA,160590,416,116,4,A+
nevada,2020-05-26,7997,NA,NA,154140,412,118,2,A+
nevada,2020-05-25,7879,NA,NA,152341,410,109,2,A+
nevada,2020-05-24,7770,NA,NA,151052,408,74,4,A+
nevada,2020-05-23,7696,NA,NA,148277,404,295,4,A+
nevada,2020-05-22,7401,NA,NA,141262,400,146,3,A+
nevada,2020-05-21,7255,NA,NA,134021,397,89,4,A+
nevada,2020-05-20,7166,NA,NA,126109,393,120,3,A
nevada,2020-05-19,7046,NA,NA,119054,390,140,7,B
nevada,2020-05-18,6906,NA,NA,112789,383,49,8,B
nevada,2020-05-17,6857,NA,NA,110164,375,148,6,B
nevada,2020-05-16,6709,NA,NA,106263,369,95,1,B
nevada,2020-05-15,6614,NA,NA,98902,368,115,10,B
nevada,2020-05-14,6499,NA,NA,92181,358,105,3,B
nevada,2020-05-13,6394,NA,NA,85951,355,83,5,B
nevada,2020-05-12,6311,NA,NA,79043,350,159,6,C
nevada,2020-05-11,6152,NA,NA,72724,344,54,5,C
nevada,2020-05-10,6098,NA,NA,71496,339,70,5,C
nevada,2020-05-09,6028,NA,NA,69240,334,144,6,D
nevada,2020-05-08,5884,NA,NA,65441,328,118,8,D
nevada,2020-05-07,5766,NA,NA,61661,320,103,9,D
nevada,2020-05-06,5663,NA,NA,59093,311,69,14,D
nevada,2020-05-05,5594,NA,NA,56400,297,103,5,D
nevada,2020-05-04,5491,NA,NA,54359,292,68,5,D
nevada,2020-05-03,5423,NA,NA,53438,287,112,6,D
nevada,2020-05-02,5311,NA,NA,52351,281,84,4,D
nevada,2020-05-01,5227,NA,NA,50472,277,229,8,D
nevada,2020-04-30,4998,NA,NA,48928,269,100,12,D
nevada,2020-04-29,4898,NA,NA,47354,257,93,6,D
nevada,2020-04-28,4805,NA,NA,46089,251,115,6,F
nevada,2020-04-27,4690,NA,NA,44607,245,88,10,F
nevada,2020-04-26,4602,NA,NA,44108,235,63,6,F
nevada,2020-04-25,4539,NA,NA,43390,229,141,13,F
nevada,2020-04-24,4398,NA,NA,42274,216,190,6,A
nevada,2020-04-23,4208,NA,NA,41357,210,127,9,A
nevada,2020-04-22,4081,NA,NA,40315,201,144,8,A
nevada,2020-04-21,3937,NA,NA,37826,193,107,13,A
nevada,2020-04-20,3830,NA,NA,36465,180,102,8,A
nevada,2020-04-19,3728,NA,NA,36007,172,102,4,A
nevada,2020-04-18,3626,NA,NA,35197,168,102,6,A
nevada,2020-04-17,3524,NA,NA,33881,162,203,4,A
nevada,2020-04-16,3321,NA,NA,32746,158,110,8,A
nevada,2020-04-15,3211,NA,NA,31276,150,123,9,A
nevada,2020-04-14,3088,NA,NA,30241,141,117,8,A
nevada,2020-04-13,2971,NA,NA,28978,133,135,5,A
nevada,2020-04-12,2836,NA,NA,28591,128,136,3,A
nevada,2020-04-11,2700,NA,NA,27776,125,116,5,A
nevada,2020-04-10,2584,NA,NA,26537,120,128,10,A
nevada,2020-04-09,2456,NA,NA,25396,110,138,9,A
nevada,2020-04-08,2318,NA,NA,24151,101,231,10,A
nevada,2020-04-07,2087,NA,NA,23070,91,134,12,A
nevada,2020-04-06,1953,NA,NA,21742,79,117,3,A
nevada,2020-04-05,1836,NA,NA,21206,76,94,6,A
nevada,2020-04-04,1742,NA,NA,20357,70,228,11,A
nevada,2020-04-03,1514,NA,NA,18899,59,56,8,A
nevada,2020-04-02,1458,NA,NA,17623,51,179,6,A
nevada,2020-04-01,1279,NA,NA,16075,45,166,8,A
nevada,2020-03-31,1113,NA,NA,14826,37,117,5,A
nevada,2020-03-30,996,NA,NA,13576,32,258,4,A
nevada,2020-03-29,738,NA,NA,13121,28,117,3,A
nevada,2020-03-28,621,NA,NA,12561,25,86,4,A
nevada,2020-03-27,535,NA,NA,11365,21,115,4,A
nevada,2020-03-26,420,NA,NA,10175,17,99,4,A
nevada,2020-03-25,321,NA,NA,9117,13,43,0,A
nevada,2020-03-24,278,NA,NA,8272,13,88,5,A
nevada,2020-03-23,190,NA,NA,7550,8,36,1,A
texas,2020-11-21,1085524,NA,NA,9908129,20467,12826,171,A
texas,2020-11-20,1072698,NA,NA,9787236,20296,11815,183,A
texas,2020-11-19,1060883,NA,NA,9656497,20113,12500,230,A
texas,2020-11-18,1048383,NA,NA,9522343,19883,8870,187,A
texas,2020-11-17,1039513,NA,NA,9441069,19696,11624,117,A
texas,2020-11-16,1027889,NA,NA,9378611,19579,7168,20,A
texas,2020-11-15,1020721,NA,NA,9371443,19559,6561,89,A
texas,2020-11-14,1014160,NA,NA,9235382,19470,9177,150,A
texas,2020-11-13,1004983,NA,NA,9153369,19320,11142,173,A
texas,2020-11-12,993841,NA,NA,9033217,19147,8461,143,A
texas,2020-11-11,985380,NA,NA,9007171,19004,11150,141,A
texas,2020-11-10,974230,NA,NA,8901839,18863,11211,94,A
texas,2020-11-09,963019,NA,NA,8849942,18769,6785,26,A
texas,2020-11-08,956234,NA,NA,8734857,18743,5685,43,A
texas,2020-11-07,950549,NA,NA,8634990,18700,8010,111,A
texas,2020-11-06,942539,NA,NA,8553766,18589,7545,136,A
texas,2020-11-05,934994,NA,NA,8483728,18453,8594,133,A
texas,2020-11-04,926400,NA,NA,8404187,18320,9627,126,A
texas,2020-11-03,916773,NA,NA,8328869,18194,7516,97,A
texas,2020-11-02,909257,NA,NA,8291703,18097,4402,20,A
texas,2020-11-01,904855,NA,NA,8218245,18077,4259,53,A
texas,2020-10-31,900596,NA,NA,8154233,18024,7145,90,A
texas,2020-10-30,893451,NA,NA,8080012,17934,6631,115,A
texas,2020-10-29,886820,NA,NA,8005112,17819,6826,119,A
texas,2020-10-28,879994,NA,NA,7933477,17700,5627,105,A
texas,2020-10-27,874367,NA,NA,7883440,17595,7292,81,A
texas,2020-10-26,867075,NA,NA,7809150,17514,4700,10,A
texas,2020-10-25,862375,NA,NA,7762242,17504,4304,48,A
texas,2020-10-24,858071,NA,NA,7710195,17456,6499,81,A
texas,2020-10-23,851572,NA,NA,7611586,17375,6472,89,A
texas,2020-10-22,845100,NA,NA,7532717,17286,6291,85,A
texas,2020-10-21,838809,NA,NA,7474874,17201,5252,114,A
texas,2020-10-20,833557,NA,NA,7444326,17087,7884,65,A
texas,2020-10-19,825673,NA,NA,7384043,17022,1894,8,A
texas,2020-10-18,823779,NA,NA,7326919,17014,3216,30,A
texas,2020-10-17,820563,NA,NA,7274236,16984,4885,81,A
texas,2020-10-16,815678,NA,NA,7211046,16903,5870,91,A
texas,2020-10-15,809808,NA,NA,7111890,16812,4726,95,A
texas,2020-10-14,805082,NA,NA,7067676,16717,4667,95,A
texas,2020-10-13,800415,NA,NA,7012023,16622,5289,64,A
texas,2020-10-12,795126,NA,NA,6951394,16558,2648,1,A
texas,2020-10-11,792478,NA,NA,6887551,16557,2418,31,A
texas,2020-10-10,790060,NA,NA,6830631,16526,4230,94,A
texas,2020-10-09,785830,NA,NA,6746030,16432,4036,98,A
texas,2020-10-08,781794,NA,NA,6703106,16334,4238,104,A
texas,2020-10-07,777556,NA,NA,6664440,16230,4121,119,A
texas,2020-10-06,773435,NA,NA,6636248,16111,4132,78,A
texas,2020-10-05,769303,NA,NA,6571677,16033,3409,8,A
texas,2020-10-04,765894,NA,NA,6537885,16025,2884,33,A
texas,2020-10-03,763010,NA,NA,6472939,15992,7006,97,A
texas,2020-10-02,756004,NA,NA,6368742,15895,3503,72,A
texas,2020-10-01,752501,NA,NA,6282329,15823,3534,112,A
texas,2020-09-30,748967,NA,NA,6237157,15711,5683,107,A
texas,2020-09-29,743284,NA,NA,6200826,15604,3541,71,A
texas,2020-09-28,739743,NA,NA,6171755,15533,4611,11,A
texas,2020-09-27,735132,NA,NA,6016907,15522,1694,37,A
texas,2020-09-26,733438,NA,NA,5994813,15485,4886,121,A
texas,2020-09-25,728552,NA,NA,5913449,15364,4633,97,A
texas,2020-09-24,723919,NA,NA,5860833,15267,4320,138,A
texas,2020-09-23,719599,NA,NA,5740674,15129,3392,135,A
texas,2020-09-22,716207,NA,NA,5667732,14994,17820,77,A
texas,2020-09-21,698387,NA,NA,5622498,14917,9853,24,A
texas,2020-09-20,688534,NA,NA,5593488,14893,2466,45,A
texas,2020-09-19,686068,NA,NA,5563176,14848,3827,135,A
texas,2020-09-18,682241,NA,NA,5444801,14713,3422,123,A
texas,2020-09-17,678819,NA,NA,5345176,14590,4047,112,A
texas,2020-09-16,674772,NA,NA,5299620,14478,6026,135,A
texas,2020-09-15,668746,NA,NA,5247542,14343,5301,132,A+
texas,2020-09-14,663445,NA,NA,5213247,14211,4011,21,A+
texas,2020-09-13,659434,NA,NA,5550139,14190,1845,47,A+
texas,2020-09-12,657589,NA,NA,5519641,14143,4233,146,A+
texas,2020-09-11,653356,NA,NA,5454041,13997,3547,144,A+
texas,2020-09-10,649809,NA,NA,5405257,13853,4018,161,A+
texas,2020-09-09,645791,NA,NA,5372132,13692,4000,139,A+
texas,2020-09-08,641791,NA,NA,5339126,13553,1421,61,A+
texas,2020-09-07,640370,NA,NA,5320999,13492,2060,20,A+
texas,2020-09-06,638310,NA,NA,5282579,13472,2995,64,A+
texas,2020-09-05,635315,NA,NA,5183948,13408,4486,177,A+
texas,2020-09-04,630829,NA,NA,5119753,13231,5482,140,A+
texas,2020-09-03,625347,NA,NA,5107503,13091,3680,221,A+
texas,2020-09-02,621667,NA,NA,5068862,12870,4334,189,A+
texas,2020-09-01,617333,NA,NA,5033554,12681,4364,145,A+
texas,2020-08-31,612969,NA,NA,4961553,12536,2615,26,A+
texas,2020-08-30,610354,NA,NA,4924712,12510,3824,90,A+
texas,2020-08-29,606530,NA,NA,4900972,12420,4762,154,A+
texas,2020-08-28,601768,NA,NA,4842362,12266,4031,196,A
texas,2020-08-27,597737,NA,NA,4793914,12070,5600,265,A
texas,2020-08-26,592137,NA,NA,4764640,11805,5407,229,A
texas,2020-08-25,586730,NA,NA,4724559,11576,6346,181,A
texas,2020-08-24,580384,NA,NA,4670875,11395,2847,25,A
texas,2020-08-23,577537,NA,NA,4668028,11370,4398,104,A
texas,2020-08-22,573139,NA,NA,4640860,11266,5559,215,A
texas,2020-08-21,567580,NA,NA,4580026,11051,5021,258,A
texas,2020-08-20,562559,NA,NA,4547069,10793,5303,234,A
texas,2020-08-19,557256,NA,NA,4517189,10559,7024,309,A
texas,2020-08-18,550232,NA,NA,4500645,10250,7282,216,A
texas,2020-08-17,542950,NA,NA,4476167,10034,7368,51,A
texas,2020-08-16,535582,NA,NA,4439041,9983,6744,143,A
texas,2020-08-15,528838,NA,NA,4321676,9840,8245,238,A
texas,2020-08-14,520593,NA,NA,4282041,9602,7018,313,A
texas,2020-08-13,513575,NA,NA,4230763,9289,6755,255,A
texas,2020-08-12,506820,NA,NA,4106360,9034,6200,324,A
texas,2020-08-11,500620,NA,NA,4088863,8710,9803,220,A
texas,2020-08-10,490817,NA,NA,4073661,8490,4455,31,A
texas,2020-08-09,486362,NA,NA,4025864,8459,4879,116,A
texas,2020-08-08,481483,NA,NA,4012657,8343,6959,247,A
texas,2020-08-07,474524,NA,NA,4000532,8096,7039,293,A
texas,2020-08-06,467485,NA,NA,3944480,7803,7598,306,A
texas,2020-08-05,459887,NA,NA,3908235,7497,8706,236,A
texas,2020-08-04,451181,NA,NA,3884848,7261,9167,245,A
texas,2020-08-03,442014,NA,NA,3834586,7016,11529,179,A
texas,2020-08-02,430485,NA,NA,3747779,6837,0,0,A
texas,2020-08-01,430485,NA,NA,3747779,6837,9539,268,A
texas,2020-07-31,420946,NA,NA,3669752,6569,8839,295,A
texas,2020-07-30,412107,NA,NA,3609474,6274,8800,84,A
texas,2020-07-29,403307,NA,NA,3539368,6190,9042,313,A
texas,2020-07-28,394265,NA,NA,3476926,5877,8342,164,A
texas,2020-07-27,385923,NA,NA,3428882,5713,4267,675,A
texas,2020-07-26,381656,NA,NA,3369975,5038,5810,153,A
texas,2020-07-25,375846,NA,NA,3306042,4885,6020,168,A
texas,2020-07-24,369826,NA,NA,3231931,4717,8701,196,A
texas,2020-07-23,361125,NA,NA,3164656,4521,9507,173,A
texas,2020-07-22,351618,NA,NA,3104148,4348,9879,197,A
texas,2020-07-21,341739,NA,NA,3043574,4151,9305,131,B
texas,2020-07-20,332434,NA,NA,2984554,4020,7404,62,B
texas,2020-07-19,325030,NA,NA,2932364,3958,7300,93,B
texas,2020-07-18,317730,NA,NA,2842685,3865,10158,130,B
texas,2020-07-17,307572,NA,NA,2767321,3735,14916,174,B
texas,2020-07-16,292656,NA,NA,2699855,3561,10291,129,B
texas,2020-07-15,282365,NA,NA,2642199,3432,7307,110,B
texas,2020-07-14,275058,NA,NA,2598680,3322,10745,87,B
texas,2020-07-13,264313,NA,NA,2540125,3235,5655,43,B
texas,2020-07-12,258658,NA,NA,2492754,3192,8196,80,B
texas,2020-07-11,250462,NA,NA,2429624,3112,10351,99,B
texas,2020-07-10,240111,NA,NA,2389789,3013,9765,95,B
texas,2020-07-09,230346,NA,NA,2313212,2918,9782,105,B
texas,2020-07-08,220564,NA,NA,2258708,2813,9979,98,B
texas,2020-07-07,210585,NA,NA,2221287,2715,10028,60,B
texas,2020-07-06,200557,NA,NA,2163729,2655,5318,18,B
texas,2020-07-05,195239,NA,NA,2133457,2637,3449,29,B
texas,2020-07-04,191790,NA,NA,2071809,2608,8258,33,B
texas,2020-07-03,183532,NA,NA,2013906,2575,7555,50,B
texas,2020-07-02,175977,NA,NA,1975803,2525,7915,44,B
texas,2020-07-01,168062,NA,NA,1921948,2481,8076,57,B
texas,2020-06-30,159986,NA,NA,1869282,2424,6975,21,B
texas,2020-06-29,153011,NA,NA,1819189,2403,4283,10,B
texas,2020-06-28,148728,NA,NA,1775219,2393,5357,27,B
texas,2020-06-27,143371,NA,NA,1722826,2366,5747,42,B
texas,2020-06-26,137624,NA,NA,1697334,2324,5707,28,B
texas,2020-06-25,131917,NA,NA,1659340,2296,5996,47,B
texas,2020-06-24,125921,NA,NA,1630258,2249,5551,29,B
texas,2020-06-23,120370,NA,NA,1597290,2220,5489,28,B
texas,2020-06-22,114881,NA,NA,1549009,2192,3280,10,B
texas,2020-06-21,111601,NA,NA,1526180,2182,3866,17,B
texas,2020-06-20,107735,NA,NA,1463398,2165,4430,25,B
texas,2020-06-19,103305,NA,NA,1423914,2140,3454,35,B
texas,2020-06-18,99851,NA,NA,1407741,2105,3516,43,B
texas,2020-06-17,96335,NA,NA,1369638,2062,3129,33,B
texas,2020-06-16,93206,NA,NA,1348442,2029,4098,46,B
texas,2020-06-15,89108,NA,NA,1314761,1983,1254,7,B
texas,2020-06-14,87854,NA,NA,1295983,1976,1843,19,B
texas,2020-06-13,86011,NA,NA,1260319,1957,2331,18,B
texas,2020-06-12,83680,NA,NA,1226957,1939,2097,19,B
texas,2020-06-11,81583,NA,NA,1206320,1920,1826,35,B
texas,2020-06-10,79757,NA,NA,1161087,1885,2504,32,B
texas,2020-06-09,77253,NA,NA,1147355,1853,1637,23,B
texas,2020-06-08,75616,NA,NA,1120316,1830,638,0,B
texas,2020-06-07,74978,NA,NA,1100446,1830,1425,11,B
texas,2020-06-06,73553,NA,NA,1093277,1819,1940,31,B
texas,2020-06-05,71613,NA,NA,1061576,1788,1693,21,B
texas,2020-06-04,69920,NA,NA,1038555,1767,1649,33,B
texas,2020-06-03,68271,NA,NA,1006768,1734,1703,36,B
texas,2020-06-02,66568,NA,NA,986224,1698,1688,20,B
texas,2020-06-01,64880,NA,NA,970031,1678,593,6,B
texas,2020-05-31,64287,NA,NA,951865,1672,1949,46,B
texas,2020-05-30,62338,NA,NA,928517,1626,1332,0,B
texas,2020-05-29,61006,NA,NA,893275,1626,1230,25,B
texas,2020-05-28,59776,NA,NA,873218,1601,1855,39,B
texas,2020-05-27,57921,NA,NA,855674,1562,1361,26,B
texas,2020-05-26,56560,NA,NA,821233,1536,589,9,B
texas,2020-05-25,55971,NA,NA,805654,1527,623,21,B
texas,2020-05-24,55348,NA,NA,763545,1506,839,0,B
texas,2020-05-23,54509,NA,NA,762706,1506,1060,26,B
texas,2020-05-22,53449,NA,NA,741362,1480,1181,40,B
texas,2020-05-21,52268,NA,NA,740181,1440,945,21,B
texas,2020-05-20,51323,NA,NA,720928,1419,1411,50,B
texas,2020-05-19,49912,NA,NA,700146,1369,1219,22,A
texas,2020-05-18,48693,NA,NA,679845,1347,909,11,A
texas,2020-05-17,47784,NA,NA,650355,1336,785,31,A
texas,2020-05-16,46999,NA,NA,638739,1305,1801,33,A
texas,2020-05-15,45198,NA,NA,609630,1272,1347,56,A
texas,2020-05-14,43851,NA,NA,587313,1216,1448,58,A
texas,2020-05-13,42403,NA,NA,556776,1158,1355,25,A
texas,2020-05-12,41048,NA,NA,538172,1133,1179,33,A
texas,2020-05-11,39869,NA,NA,525697,1100,1000,12,B
texas,2020-05-10,38869,NA,NA,501776,1088,1009,39,B
texas,2020-05-09,37860,NA,NA,489294,1049,1251,45,B
texas,2020-05-08,36609,NA,NA,477118,1004,1219,31,B
texas,2020-05-07,35390,NA,NA,455162,973,968,25,B
texas,2020-05-06,34422,NA,NA,438938,948,1053,42,B
texas,2020-05-05,33369,NA,NA,427210,906,1037,22,B
texas,2020-05-04,32332,NA,NA,407398,884,784,17,B
texas,2020-05-03,31548,NA,NA,390560,867,1026,20,B
texas,2020-05-02,30522,NA,NA,380648,847,1293,31,B
texas,2020-05-01,29229,NA,NA,351775,816,1142,34,B
texas,2020-04-30,28087,NA,NA,330300,782,1033,50,B
texas,2020-04-29,27054,NA,NA,314790,732,883,42,B
texas,2020-04-28,26171,NA,NA,300384,690,874,27,B
texas,2020-04-27,25297,NA,NA,290517,663,666,15,B
texas,2020-04-26,24631,NA,NA,276021,648,858,25,B
texas,2020-04-25,23773,NA,NA,262816,623,967,30,B
texas,2020-04-24,22806,NA,NA,242547,593,862,32,A
texas,2020-04-23,21944,NA,NA,225078,561,875,18,A
texas,2020-04-22,21069,NA,NA,216783,543,873,26,A
texas,2020-04-21,20196,NA,NA,205399,517,738,22,A
texas,2020-04-20,19458,NA,NA,190394,495,535,18,A
texas,2020-04-19,18923,NA,NA,182710,477,663,24,A
texas,2020-04-18,18260,NA,NA,176239,453,889,25,A
texas,2020-04-17,17371,NA,NA,169536,428,916,35,A
texas,2020-04-16,16455,NA,NA,158547,393,963,29,A
texas,2020-04-15,15492,NA,NA,151810,364,868,46,A
texas,2020-04-14,14624,NA,NA,146467,318,718,31,A
texas,2020-04-13,13906,NA,NA,133226,287,422,16,A
texas,2020-04-12,13484,NA,NA,124533,271,923,17,A
texas,2020-04-11,12561,NA,NA,120533,254,890,28,A
texas,2020-04-10,11671,NA,NA,115718,226,1441,27,A
texas,2020-04-09,10230,NA,NA,106134,199,877,22,A
texas,2020-04-08,9353,NA,NA,96258,177,1091,23,A
texas,2020-04-07,8262,NA,NA,88649,154,986,14,A
texas,2020-04-06,7276,NA,NA,85357,140,464,13,A
texas,2020-04-05,6812,NA,NA,70938,127,702,22,A
texas,2020-04-04,6110,NA,NA,63751,105,780,15,A
texas,2020-04-03,5330,NA,NA,55764,90,661,20,A
texas,2020-04-02,4669,NA,NA,50679,70,672,12,A
texas,2020-04-01,3997,NA,NA,47857,58,731,17,A
texas,2020-03-31,3266,NA,NA,42992,41,389,7,A
texas,2020-03-30,2877,NA,NA,35880,34,325,0,A
texas,2020-03-29,2552,NA,NA,25760,34,500,7,A
texas,2020-03-28,2052,NA,NA,25260,27,321,4,A
texas,2020-03-27,1731,NA,NA,23666,23,335,5,A
texas,2020-03-26,1396,NA,NA,21424,18,422,6,A
texas,2020-03-25,974,NA,NA,13494,12,564,3,A
texas,2020-03-24,410,NA,NA,11167,9,58,1,A
texas,2020-03-23,352,NA,NA,10055,8,18,3,A
georgia,2020-11-21,402435,NA,NA,4086142,9179,3025,37,A+
georgia,2020-11-20,399410,NA,NA,4043126,9142,2769,40,A+
georgia,2020-11-19,396641,NA,NA,4010676,9102,2751,37,A+
georgia,2020-11-18,393890,NA,NA,3975069,9065,2424,57,A+
georgia,2020-11-17,391466,NA,NA,3954422,9008,3536,41,A+
georgia,2020-11-16,387930,NA,NA,3900708,8967,981,10,A+
georgia,2020-11-15,386949,NA,NA,3887286,8957,1952,1,A+
georgia,2020-11-14,384997,NA,NA,3865939,8956,2492,51,A+
georgia,2020-11-13,382505,NA,NA,3838550,8905,2315,24,A+
georgia,2020-11-12,380190,NA,NA,3807413,8881,2496,75,A+
georgia,2020-11-11,377694,NA,NA,3786046,8806,1640,76,A+
georgia,2020-11-10,376054,NA,NA,3772524,8730,1873,53,A+
georgia,2020-11-09,374181,NA,NA,3749894,8677,1103,29,A+
georgia,2020-11-08,373078,NA,NA,3733960,8648,1253,1,A+
georgia,2020-11-07,371825,NA,NA,3715270,8647,1719,39,A+
georgia,2020-11-06,370106,NA,NA,3691733,8608,1738,30,A+
georgia,2020-11-05,368368,NA,NA,3672160,8578,1916,56,A+
georgia,2020-11-04,366452,NA,NA,3647278,8522,1863,43,A+
georgia,2020-11-03,364589,NA,NA,3618830,8479,1668,480,A+
georgia,2020-11-02,362921,NA,NA,3596700,7999,939,18,A+
georgia,2020-11-01,361982,NA,NA,3584111,7981,1192,2,A+
georgia,2020-10-31,360790,NA,NA,3562682,7979,2565,24,A+
georgia,2020-10-30,358225,NA,NA,3535825,7955,1377,32,A+
georgia,2020-10-29,356848,NA,NA,3516162,7923,1823,47,A+
georgia,2020-10-28,355025,NA,NA,3495407,7876,1653,32,A+
georgia,2020-10-27,353372,NA,NA,3474891,7844,1491,17,A
georgia,2020-10-26,351881,NA,NA,3461388,7827,958,18,A
georgia,2020-10-25,350923,NA,NA,3445032,7809,1318,1,A
georgia,2020-10-24,349605,NA,NA,3426110,7808,1846,42,A
georgia,2020-10-23,347759,NA,NA,3407623,7766,2224,37,A
georgia,2020-10-22,345535,NA,NA,3367534,7729,1785,25,A
georgia,2020-10-21,343750,NA,NA,3338315,7704,1312,30,A
georgia,2020-10-20,342438,NA,NA,3327836,7674,1128,17,A
georgia,2020-10-19,341310,NA,NA,3314279,7657,752,19,A
georgia,2020-10-18,340558,NA,NA,3298458,7638,1174,31,A
georgia,2020-10-17,339384,NA,NA,3280668,7607,1534,51,A
georgia,2020-10-16,337850,NA,NA,3254270,7556,1609,64,A
georgia,2020-10-15,336241,NA,NA,3229781,7492,1640,22,A
georgia,2020-10-14,334601,NA,NA,3204298,7470,1297,16,A
